timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm)
493461930,2,-350.9590958,5820.482283,7267.164458,4704.018185
493463092,2,-940.6469714,5882.347277,7114.829955,5407.870403
493458195,2,-407.0380658,5935.844273,7230.659802,4316.56238
493463280,2,-499.4804612,5692.514184,7152.834496,4649.900413
493462330,2,-477.1172137,5806.162679,7183.587672,4897.266797
493458724,2,-392.4908789,5893.246317,7199.924321,5580.597699
493460670,2,-362.993865,6024.727945,6974.937963,4626.263894
493463646,2,-454.754386,5939.90029,7411.723546,4218.50567
493463354,2,-832.2919922,5874.836082,7349.479343,4898.13975
493459204,2,-301.0535549,5954.982804,7480.723916,4902.428287
493459542,2,-660.275,5795.186947,7143.774541,4709.633315
493463544,2,-428.9152047,5847.199313,,
493458281,2,-254.4774368,7603.982403,7044.334141,4034.279885
493460700,2,-504.9799223,6094.315468,6905.940605,4574.149918
493460830,2,-403.4572519,5746.813368,7230.986042,4626.263894
493464112,2,-379.5862069,7633.740275,7230.659802,4425.061228
493458523,2,-368.5048119,5847.404908,6948.329603,3745.503802
493460494,2,-432.1578087,5946.226063,7254.162489,4746.227864
493464301,2,-444.5155593,5729.856585,6948.442538,5385.344677
493464375,2,-314.8054146,5842.91078,7240.661972,4655.008955
493463166,2,-507.610026,5833.11304,7177.254534,4884.20974
493461813,2,,,7178.32506,4817.798363
493462227,2,-526.8168919,5710.036721,7125.72331,4978.554774
493458238,2,-417.4109347,5920.276736,7371.74561,3326.652113
493462256,2,-533.3030096,5760.032293,7183.810979,5059.809792
493458581,2,-289.897006,5868.394995,6890.099274,4092.482057
493459362,2,-454.4354839,5914.528588,7089.526356,5022.657343
493463882,2,-545.8161939,5763.077471,7290.528763,5012.044787
493460172,2,-349.8347176,6176.404135,7029.094426,5120.4425
493464448,2,-374.4810127,6923.296877,6732.683501,3674.130841
493458738,2,-425.2043443,5972.825926,7141.965303,5814.538922
493460142,2,-370.1239016,5772.215241,7086.078772,4778.681381
493462121,2,-567.4793057,5822.201437,7259.834069,4777.305384
493458268,2,-540.4673748,5947.131488,7033.569846,4090.180328
493458166,2,-488.9059712,7585.441252,7197.619132,3541.870759
493458869,2,-365.9435274,5785.776912,7112.244641,4893.902261
493460656,2,-583.8404543,5790.62288,7220.907375,4622.905445
493461622,2,-495.4319572,5819.048285,7076.059188,4541.28398
493458362,2,-361.6132167,5843.648035,7230.659802,3656.150128
493459118,2,-452.8518754,5910.654673,7320.806569,4871.353713
493463734,2,-422.7348703,5691.210579,7310.531234,5197.977647
493459807,2,-281.6793207,5701.5,7309.767404,4360.419337
493463675,2,-405.6247122,5836.685927,7279.580653,4941.193892
493462374,2,-650.8549817,5926.458072,6758.702525,4816.127145
493459262,2,-435.9257058,5890.049801,7100.594598,4330.096733
493461508,2,-483.2401193,5747.429538,7285.050595,5428.07216
493459585,2,-461.5562678,5793.113245,7293.861667,4750.519986
493459600,2,-432.0736377,5761.937284,7193.562358,2739.799331
493461318,2,-374.4810127,5784.317599,7064.402101,4885.83657
493461375,2,-460.923802,7705.252666,7072.458312,5500.332723
493459408,2,-530.9706433,5992.453083,7116.731861,4808.799476
493462946,2,-566.572238,5823.197909,6924.673635,5239.582573
493458000,2,-499.1685261,10580.45211,6949.326001,5636.145476
493458566,2,-359.3865188,5862.522133,7080.532919,2943.984285
493460362,2,-454.754386,5931.223141,7239.75154,4572.482042
493459822,2,-1307.853092,5977.8,6792.25578,4287.260346
493463617,2,-650.8549817,6103.405446,7081.431236,5070.308054
493462107,2,-366.6009852,5784.827093,6883.958365,4773.929265
493458151,2,-515.602812,6191.729811,7172.737697,3234.754012
493464041,2,-420.9153515,5764.750123,7322.649673,5557.656749
493458825,2,-426.5770783,6195.760012,7118.528335,4560.011636
493463807,2,-564.9717514,5903.90202,7246.129373,4891.94194
493457975,2,-196.816632,7995.476406,6675.97807,4629.669444
493458180,2,-452.5277247,5884.836246,7112.244641,3501.377425
493462062,2,-342.8401682,5809.617841,7412.658426,4720.327737
493458781,2,-341.0470711,5759.590237,7255.260081,4942.342604
493459496,2,-502.0534449,5923.086939,7322.649673,4868.046934
493462136,2,-414.8501315,5686.644285,6962.495413,4695.479397
493462829,2,-423.1617294,5719.503535,7280.948912,4598.701751
493458336,2,-405.260274,5789.201124,6932.461812,1154.917556
493461493,2,-448.9334353,5701.394671,7284.138367,5083.085633
493464242,2,-301.6105458,6072.521573,7007.691449,4716.20237
493458295,2,-587.8865837,5971.316801,7408.838762,4252.698217
493458024,2,-560.0491207,8509.646585,7257.088984,5126.615071
493463939,2,-373.2996845,5825.281432,7518.748245,5104.045001
493459466,2,-537.6875395,5884.98155,7132.932844,5005.841761
493464069,2,-488.5269424,5968.979434,7297.559442,5362.953899
493464098,2,-481.9594046,5609.000199,7003.248891,5149.19798
493459615,2,-361.8565292,5831.76878,7138.349576,4878.574338
493459556,2,-489.754397,5879.467443,6994.380651,4771.230699
493460113,2,-414.8579278,6095.858018,7161.020483,4463.870312
493460039,2,-434.6340741,6035.377059,7024.624698,4359.23391
493464228,2,-493.5453161,5740.924897,7023.114135,4709.423476
493462857,2,-430.1730205,5891.137137,7099.710473,5173.520644
493463368,2,-461.6565133,5760.032293,7108.703218,4923.536929
493460713,2,-633.1085873,5913.59224,7319.411633,4518.016651
493460421,2,-615.1116809,5879.293677,7230.659802,4597.628598
493462504,2,-390.2258862,5937.278342,7372.67043,4838.464522
493463822,2,-375.371927,7557.329073,7171.023522,5068.963034
493459952,2,-297.4826642,5819.284725,7267.164458,4563.948429
493462799,2,-572.0823799,5808.106977,7208.889113,5463.923913
493463704,2,-399.1910876,6031.6335,6983.852761,4838.627223
493463954,2,-570.450656,6119.12779,7124.823143,4930.00888
493460816,2,-281.6793207,5968.394928,7321.728005,4434.391534
493459481,2,-488.9059712,5994.864775,7584.210467,5020.04273
493463572,2,,,7157.422884,4633.893758
493459995,2,-379.8908507,5859.064098,7198.105469,4793.872057
493461113,2,-447.5310773,5957.762053,7142.869807,4177.932768
493460098,2,-549.8602846,5877.740897,7144.679503,4471.922723
493460479,2,-354.8449874,5773.9318,7124.823143,4698.037777
493463442,2,-521.8440761,6143.544199,7275.028639,5032.33491
493459104,2,-458.0938907,5976.220883,7304.260296,5011.157699
493461390,2,-349.0619137,5860.42697,7137.446216,5009.790627
493460274,2,-466.8768012,5760.797547,7371.74561,4537.11154
493463924,2,-404.6929556,5854.45596,7190.839243,5244.097897
493464418,2,-425.0262361,7442.295484,6839.866513,4664.534179
493458971,2,-383.8961882,5893.246317,7230.659802,5304.602829
493463383,2,-560.0491207,5993.91106,7007.691449,5070.525944
493460407,2,-523.7732594,5962.959384,7226.12249,4637.876133
493462418,2,-580.0464037,5842.91078,7478.430727,4843.031889
493459630,2,-374.4810127,5725.790548,7290.528763,4812.508578
493462621,2,-489.914718,5819.336745,7236.495365,3752.350297
493461857,2,-569.9480994,5905.631004,7046.564954,4788.453223
493460933,2,-252.15,5639.815803,6983.852761,3728.429361
493462636,2,-1314.882917,5840.511782,7227.936731,5150.991813
493460553,2,-353.9504202,5864.40058,7052.52077,1542.099693
493463266,2,-493.0620872,5701.961523,,
493461246,2,-405.260274,6119.751427,7161.008126,5789.389248
493463048,2,-434.6340741,6219.311122,7261.665279,4974.181483
493463107,2,-480.0107817,5902.793753,7519.691034,5118.006923
493458436,2,-549.1498708,5918.341225,7320.806569,3586.668506
493459925,2,-479.0423672,5682.386876,7257.088984,4839.32946
493462782,2,-556.3379518,6008.930368,7157.373096,5048.251625
493463398,2,-483.923913,5798.925106,7257.088984,5025.388889
493463471,2,-505.1004159,5784.066325,6942.264575,3900.589004
493463077,2,-417.1499605,5749.992498,7288.322025,4910.512504
493458767,2,-426.5770783,5821.055222,7332.803353,5577.344804
493459513,2,-376.866242,5935.149019,7294.185455,4974.950785
493463324,2,-351.8805347,5944.07058,7088.632444,5049.13884
493461216,2,-391.7931801,5790.914751,7183.810979,5972.44503
493458012,2,-363.0662589,8256.794143,7108.658936,3436.069451
493462724,2,-386.7189542,5862.26087,7256.174417,4137.250638
493462519,2,-470.4993395,5770.384823,7371.74561,4670.742032
493460186,2,,,,4652.458265
493460069,2,-410.3486025,5868.549746,7068.875507,4362.843588
493460436,2,-555.3343355,5728.159109,7278.669795,4581.670442
493460538,2,-432.1578087,5820.2024,7014.811278,5178.956918
493458067,2,-145.7253886,7465.704178,7360.665832,3375.627907
493463180,2,-570.1190758,5871.993057,7229.751883,4868.765321
493459393,2,-439.9355058,5764.985413,7321.728005,5083.985135
493459075,2,-442.834717,5851.072225,7114.03885,4961.67953
493458465,2,-417.7793469,5863.844528,7132.932844,3488.334129
493462076,2,-398.110586,5824.706802,7124.820143,4520.498169
493460304,2,-357.2527566,5793.457728,7246.129373,4532.804924
493464126,2,,,,4111.084797
493461784,2,-469.0295763,5703.750888,6798.410405,4679.34081
493460742,2,-480.9831195,5937.579055,7124.823143,4499.241022
493463339,2,-569.476082,5984.735958,7226.12249,4995.243649
493461086,2,-561.1115512,5644.345532,7048.828994,4392.146269
493462752,2,-411.3066148,5965.613253,7124.823143,5209.713268
493460685,2,-338.8888889,5865.512795,7204.475474,4641.4375
493459189,2,-527.0204588,5826.232886,7183.587672,4932.429366
493461552,2,-307.4820065,5698.031237,7493.86975,5167.381847
493460244,2,-372.7442478,5833.688468,7183.587672,4475.216351
493461593,2,-396.9849199,5734.459454,7096.137393,4953.770326
493460025,2,-424.1805778,5788.010179,7063.251151,4374.192493
493457962,2,-227.6012413,9192.604739,6820.680352,4663.7074
493459233,2,-387.9868852,5913.713038,7204.475474,4981.168363
493463265,2,,,7305.177571,4787.593537
493458898,2,-620.4777563,5921.427086,7168.715278,4991.72091
493461710,2,-346.8521277,5944.528333,7165.557108,3689.54443
493459690,2,-336.1540303,5753.447799,7188.118189,4872.427826
493463632,2,-564.0157924,5932.37775,7198.105469,4927.503356
493459290,2,-439.9355058,5731.31279,7186.305296,5059.809792
493459967,2,-356.0448014,6049.110065,7082.32978,
493464478,2,-347.108209,6882.161744,7019.977487,3073.951239
493462694,2,-505.6348898,6026.916021,7330.955135,4785.016329
493463896,2,-605.1126682,5655.56355,7057.952697,5088.896823
493459304,2,-496.9337157,5925.472261,7263.420588,5224.70742
493461989,2,-317.1664792,5825.845552,7098.542668,4664.385461
493458884,2,-364.3607266,5888.816329,,
493458253,2,-486.9327282,5892.034632,7257.088984,4970.894937
493458450,2,-553.8006515,5786.347333,7152.033258,3387.22679
493459980,2,-496.3010821,5953.237839,7299.677375,4617.945866
493459676,2,-627.2638001,5768.656818,7050.125174,4882.974206
493460523,2,-321.2226601,5791.782321,7155.556965,5335.989106
493460801,2,-394.4533333,5899.646598,6932.461812,4789.501276
493460508,2,-418.4711006,5726.357907,7256.174417,5072.316384
493458883,2,,,7309.767404,1021.683329
493461465,2,-414.2076803,5759.458242,7132.030855,5108.517525
493461945,2,-352.8582251,5795.889742,7062.614324,2417.751487
493461843,2,-362.6707453,5759.458242,7058.148837,4900.900748
493462592,2,-457.644774,5995.70654,7507.45318,3657.777192
493463777,2,-364.3910701,5909.835449,7054.580511,4905.842096
493463225,2,-462.544611,6011.849592,7212.450695,4551.312878
493463210,2,-921.850996,5738.662463,7239.75154,4855.006888
493459719,2,-389.5835391,5874.836082,7251.605038,4853.210649
493460010,2,-334.021544,5992.634964,6997.92525,4291.842957
493463019,2,-516.0086036,5853.065402,6905.940605,5104.461249
493461901,2,-412.6800349,5688.952386,7188.127103,4843.658794
493461157,2,-350.7068803,7661.010589,7064.140782,4736.987374
493461231,2,-298.0265082,5844.768796,7239.75154,5950.7567
493459146,2,-344.963964,5859.064098,7104.181887,4886.499819
493463500,2,-625.112426,5859.95911,7110.298217,4945.509345
493461100,2,-429.8578755,6078.332819,7216.335444,4427.518231
493459777,2,-409.0781734,5776.702159,7259.834069,4452.239159
493463529,2,-531.6347717,6197.010292,6921.854948,4975.929877
493463588,2,-552.3450957,5902.226504,7404.252992,4804.971424
493462286,2,-339.1978122,5732.739804,7199.924321,4982.057857
493462960,2,-430.1730205,5839.340752,7321.728005,5070.308054
493461769,2,-59.77859779,5808.681809,7470.369322,4600.362832
493463063,2,-448.4602076,6028.145551,7241.572632,4998.771363
493463602,2,-445.3780069,5855.819263,7647.640019,5142.126234
493462446,2,-579.0387956,5927.038699,7209.944459,4685.801441
493459528,2,-536.6691919,5850.823443,7296.015176,4893.902261
493460464,2,-381.8685403,5748.857481,7210.856763,4711.72969
493461974,2,-496.9516871,5878.930538,7309.767404,4541.28398
493462432,2,-395.3096485,5852.247965,7025.518189,4807.531344
493462301,2,-480.9831195,5892.159847,7210.856763,5058.918824
493464272,2,-458.403125,5851.933062,7210.856763,4615.9957
493464345,2,-287.4385965,6024.727945,7242.483522,5190.774794
493461304,2,-424.1805778,5984.804497,7107.763075,5429.013879
493462032,2,-473.1903226,5795.186947,7005.913749,4737.666847
493460259,2,-471.2909091,6063.019049,7323.972582,4614.530616
493459880,2,-427.9766594,5881.195005,7025.518189,4454.710411
493460728,2,-544.2279129,5772.215241,7267.164458,4741.091642
493461665,2,-394.7525773,5866.094633,7386.71457,4509.257885
493461290,2,-418.2730884,5936.422421,7211.612188,4656.866879
493459571,2,-529.9775561,5817.180066,7043.008328,3961.120662
493459646,2,-507.3618234,5845.272656,7105.772247,4792.75629
493462563,2,-550.6982707,5905.487903,7256.768241,4858.303395
493461172,2,-41.02312775,5927.191877,7259.834069,5596.225457
493463295,2,-505.963011,5884.076531,7239.75154,4923.155814
493463456,2,-563.122561,5754.011863,7267.757246,5043.820225
493459748,2,-436.8994788,5770.384823,7256.174417,4498.408292
493462047,2,-405.260274,5832.537726,7173.759858,4786.010386
493463427,2,,,,5032.33491
493459452,2,-479.0423672,5934.380331,7300.335235,4826.38777
493462872,2,-592.6786297,5786.311155,7583.261017,5291.522783
493462241,2,-492.7946768,5920.851855,7068.56749,4948.478893
493459836,2,-485.904502,5807.335756,6906.822816,4448.980077
493462767,2,-568.8282139,6109.193171,7404.218633,5501.296854
493458551,2,-349.8347176,5779.703269,7152.033258,4365.270536
493464012,2,-452.847659,5740.359121,7085.926241,4745.816384
493458854,2,-438.2495854,5660.17669,7261.665279,4651.608656
493462018,2,-363.3789063,5833.688468,7289.615163,4625.611214
493459132,2,-364.3910701,5817.180066,7235.576562,4787.593537
493461434,2,-608.2886106,5744.223658,7284.138367,4970.519152
493460568,2,-631.2642626,6072.62893,7402.387706,5008.498319
493460187,2,-492.284727,5851.660036,7331.879128,
493458094,2,-522.2618577,5736.020248,7053.688993,3796.360359
493458421,2,-531.123297,5773.9318,7152.834496,3496.679426
493458323,2,-398.7733783,5854.45596,7169.128318,3422.917933
493460333,2,-440.8384673,5914.869378,,
493459966,2,,,,4681.530785
493463254,2,-451.5853659,5845.798735,7007.691449,4703.729405
493462476,2,-379.5862069,5980.693651,7280.948912,4804.118722
493461128,2,-516.0086036,5729.066981,7462.856694,4518.677937
493459276,2,-302.7307335,5970.236573,7408.920323,3891.040472
493458652,2,-345.7486744,5916.026208,7155.556965,3611.060833
493461405,2,-419.2595217,5909.249331,6948.329603,4647.365262
493463034,2,-422.7348703,5784.252632,7143.774541,5142.929391
493462990,2,-512.6160421,5780.117819,7519.691034,5258.09865
493460450,2,-389.1966127,5673.039872,7089.526356,4702.307944
493458509,2,-404.2236084,5828.324464,7142.869807,939.285622
493463122,2,-438.5321375,5949.418846,7132.293458,2081.650555
493460860,2,-382.0371267,5753.447799,7244.305989,2684.429258
493462003,2,-311.1362468,5925.001833,7349.479343,4769.497912
493461607,2,-377.7587444,5772.215241,7251.605038,4143.479264
493463428,2,-406.5607692,5789.710202,7361.587874,
493457987,2,-193.3594771,7440.243287,6786.070785,4764.262978
493461636,2,-342.3183073,5890.334058,7206.297547,4572.02784
493464184,2,-330.6703854,5794.923856,7309.767404,4048.201215
493459348,2,-581.0575247,5995.70654,7282.790792,5044.190451
493461202,2,-378.372502,6010.950533,7089.526356,5740.810958
493463573,2,-481.3081081,5790.343429,,
493460962,2,-521.0156438,12597.15919,7484.398341,5087.453323
493460347,2,-521.8440761,5818.342224,7266.133856,4454.440014
493459318,2,-411.9477786,5928.811315,7172.737697,5185.398271
493462151,2,-427.9587045,5797.206736,6875.912082,5335.989106
493461004,2,-424.1805778,5855.437506,6946.030621,4488.95523
493458796,2,-299.2138443,7537.551063,7169.128318,4737.412684
493458594,2,-394.3829588,5874.66343,7228.844193,4397.06836
493458376,2,-412.9132813,5944.510563,7105.97203,3610.864286
493461799,2,-499.6337702,5784.827093,7209.944459,4831.556131
493462665,2,-600.4010011,6022.653063,7114.03885,4768.758226
493460771,2,-626.798274,5778.952942,7101.498363,4537.945414
493463837,2,-598.7359956,5801.651509,7151.927466,4849.728909
493458309,2,-452.8954584,5953.237839,7023.510885,3700.065882
493463151,2,-436.8994788,5923.086939,7048.828994,4869.798345
493461260,2,-441.5446951,7707.28996,7202.619965,5680.321897
493461696,2,-538.4592541,5784.827093,7178.158584,4605.353282
493462091,2,-456.6194553,5872.567335,7170.030322,4537.11154
493460230,2,-452.847659,5734.459454,7089.526356,4620.835655
493463558,2,-421.8231488,5911.245502,7126.623705,4858.303395
493459910,2,-390.0583026,5724.089144,7280.948912,4648.760704
493458810,2,-563.122561,5767.95363,6958.062397,4515.537857
493459866,2,-312.599233,5790.750097,7202.619965,4529.426016
493459763,2,-445.3780069,6009.644716,7230.659802,4586.697879
493464198,2,-330.6703854,6129.865131,7199.924321,4173.534066
493458038,2,-266.7517416,7900.151484,6894.492349,2899.250696
493462650,2,-446.6057891,5963.551594,7397.7286,5060.701075
493464055,2,-544.8501475,5954.697412,7068.875507,5455.584874
493458840,2,-347.7570093,5761.367359,7309.767404,4564.991627
493462271,2,-456.6194553,5867.352142,7276.348288,3902.417821
493458123,2,-425.5466989,5638.126223,7410.788903,4061.095256
493460157,2,-353.0360531,5768.081046,7283.712081,4735.958348
