Label,X Position (meters),Y Position (meters),AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP5_Distance (mm),AP6_Distance (mm),AP7_Distance (mm),AP8_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP5_Rssi,AP6_Rssi,AP7_Rssi,AP8_Rssi
33,8.44,14.53,58036.65,27449.85,30206.7,54874.2,53666.7,21634.35,43367.4,43230.6,-78,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,59060.1,27450.3,30206.85,54871.8,53665.65,21633.9,43365.75,43232.25,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,57813.9,27450.9,30207.15,54869.25,53664.6,21633.45,43363.95,43233.9,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,56806.8,27451.5,30207.45,54867,53663.4,21633,43362.15,43235.55,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,57510.9,27451.95,30207.6,54864.6,53662.35,21632.7,43360.35,43237.35,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,58400.7,27452.55,30207.9,54862.2,53661.3,21632.25,43358.7,43238.85,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,59407.2,27453.15,30208.05,54859.8,53660.1,21631.8,43356.9,43240.65,-79,-51,-50,-78,-69,-36,-59,-59
33,8.44,14.53,59742.45,27659.1,30285.3,53986.8,53250.6,21477.75,42715.5,43856.1,-79,-51,-50,-77,-69,-35,-58,-59
33,8.44,14.53,59742.3,27659.55,30285.45,53984.55,53249.55,21477.45,42713.7,45171.9,-79,-51,-50,-77,-69,-35,-58,-58
33,8.44,14.53,59742.15,27660.15,30285.6,53982.15,53248.35,21477,42712.05,44279.1,-79,-51,-50,-77,-69,-35,-58,-58
33,8.44,14.53,59742,27661.2,30286.05,53977.35,53246.1,21476.25,42708.45,44593.95,-79,-51,-50,-77,-69,-35,-58,-58
33,8.44,14.53,59741.85,27661.8,30286.2,53974.95,53245.05,21475.65,42706.65,43718.55,-79,-51,-50,-77,-69,-35,-58,-58
33,8.44,14.53,59741.55,27662.4,30286.5,53972.55,53244,21475.35,42705,45051.15,-79,-51,-50,-77,-69,-35,-58,-58
33,8.44,14.53,59741.25,27664.05,30287.1,53965.5,53240.55,21474.15,42699.75,44229.3,-79,-51,-50,-77,-69,-35,-58,-60
33,8.44,14.53,59741.1,27664.5,30287.4,53963.1,53239.5,21473.7,42697.95,44168.7,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59740.95,27665.1,30287.55,53960.85,53238.3,21473.25,42696.3,44325,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59740.8,27665.7,30287.7,53958.45,53237.25,21472.95,42694.5,44534.1,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59740.65,27666.3,30288,53956.05,53236.2,21472.35,42692.85,46086,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59740.5,27666.9,30288.15,53953.65,53235,21471.9,42691.05,46199.85,-79,-51,-50,-77,-69,-35,-58,-60
33,8.44,14.53,59740.35,27667.35,30288.45,53951.25,53233.95,21471.6,42689.25,45648.75,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59740.2,27667.95,30288.6,53948.85,53232.75,21471.15,42687.45,45341.7,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59739.9,27669.75,30289.2,53941.8,53229.45,21469.95,42682.35,45116.7,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59739.75,27670.2,30289.35,53939.4,53228.25,21469.5,42680.55,45583.95,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59739.45,27670.8,30289.65,53937,53227.2,21469.05,42678.9,46526.4,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59739.3,27671.25,30289.8,53934.6,53226.15,21468.6,42677.1,45787.05,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59739.15,27672.45,30290.25,53929.8,53223.75,21467.85,42673.65,45188.55,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59739,27673.05,30290.4,53927.55,53222.7,21467.4,42671.85,45028.05,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59738.7,27674.1,30290.85,53922.75,53220.45,21466.65,42668.4,45028.05,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59738.55,27674.7,30291.15,53920.35,53219.4,21466.2,42666.6,45028.05,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59738.4,27675.15,30291.3,53918.1,53218.2,21465.75,42664.95,45028.05,-79,-51,-50,-77,-69,-35,-58,-61
33,8.44,14.53,59738.1,27676.35,30291.6,53913.3,53216.1,21464.85,42661.35,45223.35,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59737.8,27678,30292.35,53906.1,53212.8,21463.65,42656.25,47083.95,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59737.5,27679.2,30292.65,53901.45,53210.55,21462.75,42652.65,45736.05,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59737.35,27679.65,30292.95,53899.05,53209.35,21462.3,42651,45496.8,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59737.05,27680.85,30293.4,53894.4,53207.25,21461.55,42647.4,47081.7,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59736.9,27681.3,30293.7,53892,53206.05,21461.1,42645.75,46732.35,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59736.75,27681.9,30293.85,53889.6,53205,21460.65,42644.1,45841.8,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59736.6,27682.5,30294,53887.2,53203.95,21460.35,42642.3,48466.95,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59736.45,27683.1,30294.3,53884.95,53202.75,21459.9,42640.5,46657.65,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59736.3,27683.7,30294.45,53882.55,53201.7,21459.45,42638.7,46027.65,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59736.15,27684.15,30294.75,53880,53200.5,21459,42637.05,47589.75,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59736,27684.75,30294.9,53877.6,53199.45,21458.55,42635.25,46862.25,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59735.85,27685.2,30295.05,53875.35,53198.25,21458.1,42633.45,47559,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59735.7,27686.4,30295.5,53870.55,53196,21457.35,42630.15,46863.6,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59735.55,27686.85,30295.65,53868.3,53194.8,21456.9,42628.35,45542.55,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59735.4,27687.45,30295.95,53865.9,53193.75,21456.45,42626.55,45675.3,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59735.25,27688.05,30296.1,53863.5,53192.7,21456,42624.75,45866.55,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59734.95,27689.1,30296.55,53858.7,53190.45,21455.25,42621.3,46408.65,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59734.8,27689.7,30296.7,53856.3,53189.4,21454.8,42619.5,47606.1,-79,-51,-50,-77,-69,-35,-58,-63
33,8.44,14.53,59734.65,27690.3,30296.85,53853.9,53188.2,21454.35,42617.85,47606.1,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59734.5,27690.9,30297.15,53851.65,53187.15,21454.05,42616.05,47336.55,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59734.35,27691.5,30297.45,53849.25,53186.1,21453.6,42614.4,45498.15,-79,-51,-50,-77,-69,-35,-58,-62
33,8.44,14.53,59683.8,27894.45,30373.65,52988.1,52782,21301.8,41981.55,44737.8,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59683.65,27895.05,30373.8,52985.7,52780.95,21301.35,41981.25,44735.55,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59683.5,27895.65,30373.95,52983.45,52779.9,21300.9,43235.85,44733.6,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59683.35,27896.7,30374.4,52978.65,52777.65,21300,41884.65,44729.4,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59683.2,27897.3,30374.55,52976.25,52776.45,21299.7,42248.4,44727.3,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.9,27897.9,30374.85,52973.85,52775.4,21299.25,43544.7,44725.2,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.75,27898.5,30375,52971.45,52774.35,21298.8,42609.3,44723.1,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.6,27898.95,30375.3,52969.2,52773.15,21298.35,43092.6,44721,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.45,27900.15,30375.6,52964.4,52770.9,21297.6,42600.45,44716.8,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.3,27900.6,30375.9,52962,52769.85,21297.15,43194.6,44714.7,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682.15,27901.2,30376.05,52959.6,52768.8,21296.7,41981.25,44712.6,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59682,27901.8,30376.2,52957.2,52767.6,21296.25,41981.25,44710.65,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59681.85,27902.4,30376.5,52954.8,52766.4,21295.8,41981.25,44708.4,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59681.7,27902.85,30376.8,52952.55,52765.35,21295.35,41981.25,44706.3,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59681.55,27903.45,30376.95,52950.15,52764.3,21295.05,43503.45,44704.35,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59681.4,27904.05,30377.1,52947.75,52763.1,21294.6,43856.25,44702.1,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59681.25,27904.5,30377.4,52945.35,52762.05,21294.15,43714.8,44700,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.8,27906.15,30378,52938.3,52758.6,21292.95,43621.95,44693.85,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.65,27906.75,30378.15,52935.9,52757.55,21292.5,42499.8,44691.75,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.5,27907.95,30378.6,52931.25,52755.3,21291.75,42090.9,44687.55,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.35,27908.55,30378.75,52928.85,52754.25,21291.3,42125.55,44685.45,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.2,27909,30379.05,52926.45,52753.2,21290.85,41981.25,44683.5,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59680.05,27909.6,30379.2,52924.05,52752,21290.55,41981.25,44681.4,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59679.9,27910.2,30379.35,52921.65,52750.95,21290.1,41981.25,44679.3,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59679.75,27910.65,30379.65,52919.4,52749.75,21289.65,41981.25,44677.2,-79,-51,-50,-76,-69,-35,-56,-62
33,8.44,14.53,59679.6,27911.25,30379.95,52916.85,52748.7,21289.05,41981.25,44675.1,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59679.45,27911.85,30380.1,52914.6,52747.65,21288.75,41981.25,44673,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59679.3,27912.45,30380.25,52912.2,52746.45,21288.3,42141.9,44670.9,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59678.4,27915.75,30381.45,52897.95,52739.7,21285.75,41998.05,44658.3,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59678.25,27916.95,30381.9,52893.15,52737.6,21285,42072.15,44654.1,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59678.1,27917.4,30382.2,52890.9,52736.55,21284.55,42086.85,44652.15,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.95,27918,30382.35,52888.5,52735.35,21284.25,41785.2,44650.05,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.8,27918.6,30382.5,52886.1,52734.15,21283.8,42175.95,44647.8,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.65,27919.2,30382.8,52883.7,52732.95,21283.35,43758.3,44645.85,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.5,27919.65,30383.1,52881.3,52731.9,21282.9,42295.05,44643.75,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.35,27920.25,30383.25,52878.9,52730.85,21282.45,41981.25,44641.5,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.2,27920.85,30383.4,52876.65,52729.8,21282.15,41981.25,44639.55,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59677.05,27921.45,30383.7,52874.25,52728.6,21281.55,41833.05,44637.45,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59676.75,27922.5,30384.15,52869.6,52726.35,21280.8,43380.9,44633.1,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59676.6,27922.95,30384.3,52867.2,52725.3,21280.35,42192.45,44631,-79,-51,-49,-76,-69,-35,-57,-62
33,8.44,14.53,59676.45,27923.55,30384.45,52864.8,52724.25,21279.9,42147.6,44629.05,-79,-51,-49,-76,-69,-35,-57,-62
33,8.44,14.53,59676.3,27924.75,30384.9,52860,52721.85,21279.15,42074.4,44624.85,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59676.15,27925.2,30385.05,52857.6,52720.8,21278.7,42152.7,44622.75,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59676,27925.8,30385.2,52855.35,52719.75,21278.25,41981.25,44620.65,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59675.85,27926.4,30385.5,52852.95,52718.55,21277.8,41935.65,44618.55,-79,-51,-49,-76,-69,-35,-56,-62
33,8.44,14.53,59675.7,27926.85,30385.65,52850.4,52717.5,21277.5,41788.8,44616.6,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59675.55,27927.45,30385.95,52848.15,52716.3,21277.05,42202.2,44614.35,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59675.4,27928.05,30386.25,52845.75,52715.25,21276.6,41834.25,44612.25,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59675.25,27928.65,30386.4,52843.35,52714.2,21276.15,41932.2,44610.3,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59675.1,27929.25,30386.55,52841.1,52713.15,21275.7,43251.9,44608.05,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.95,27930.3,30387,52836.3,52710.9,21274.95,43782.3,44603.85,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.8,27930.75,30387.15,52833.9,52709.7,21274.5,43519.35,44601.9,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.5,27931.35,30387.45,52831.5,52708.65,21274.2,42288.6,44599.8,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.35,27931.95,30387.6,52829.25,52707.6,21273.75,41981.25,44597.7,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.2,27932.55,30387.9,52826.85,52706.4,21273.3,41981.25,44595.6,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59674.05,27933.75,30388.35,52822.05,52704.15,21272.4,41980.95,44591.4,-79,-51,-49,-76,-69,-35,-56,-61
33,8.44,14.53,59623.8,28135.05,30463.8,51968.1,52303.5,21121.8,41729.85,43838.7,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59623.65,28135.65,30463.95,51965.7,52302.3,20899.8,41729.1,43836.6,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59623.5,28136.1,30464.25,51963.3,52301.25,21081.6,41728.5,43834.5,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59623.35,28136.7,30464.4,51960.9,52300.2,20952.9,41727.75,43832.25,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59623.2,28137.3,30464.7,51958.5,52299.15,20887.5,41727.15,43830.15,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59623.05,28138.35,30465,51953.85,52296.75,22483.2,41725.65,43826.1,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.9,28138.95,30465.3,51951.45,52295.7,21036.6,41724.9,43824,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.75,28139.55,30465.45,51949.05,52294.65,20887.35,41724.3,43821.9,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.6,28140.15,30465.6,51946.65,52293.45,20887.35,41723.7,43819.8,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.45,28141.2,30466.05,51942,52291.2,21029.85,41722.2,43815.6,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.3,28141.65,30466.35,51939.6,52290.15,21421.8,41721.6,43813.5,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59622.15,28142.25,30466.5,51937.2,52288.95,22762.5,41720.85,43811.55,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.85,28142.85,30466.65,51934.8,52287.9,22762.5,41720.1,43809.3,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.85,28143.45,30466.95,51932.4,52286.85,22762.35,41719.5,43807.2,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.55,28144.05,30467.1,51930.15,52285.65,22762.35,41718.75,43805.25,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.4,28144.5,30467.4,51927.75,52284.6,21375.45,41718,43803,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.25,28145.1,30467.55,51925.35,52283.55,20957.55,41717.25,43801.05,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59621.1,28145.7,30467.85,51922.95,52282.35,20887.5,41716.65,43798.95,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.95,28146.75,30468.15,51918.15,52280.25,20663.55,41715.15,43794.75,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.8,28147.35,30468.45,51915.9,52279.05,20851.2,41714.55,43792.5,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.65,28147.95,30468.6,51913.5,52277.85,20713.95,41713.8,43790.55,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.5,28148.4,30468.75,51911.1,52276.8,20793.9,41713.2,43788.45,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.35,28149.45,30469.2,51906.3,52274.55,20966.4,41711.7,43784.25,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.2,28150.05,30469.5,51903.9,52273.5,21049.5,41711.1,43782.15,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59620.05,28150.65,30469.65,51901.65,52272.3,20820,41710.35,43780.05,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59619.9,28151.25,30469.8,51899.25,52271.25,20745.3,41709.6,43777.95,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59619.75,28151.85,30470.1,51896.85,52270.2,21348,41709,43775.85,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59619.6,28152.45,30470.25,51894.45,52269,21135.9,41708.25,43773.75,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59619.15,28153.5,30470.7,51889.8,52266.75,20913.9,41706.9,43769.55,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59619,28153.95,30470.85,51887.4,52265.55,20887.35,41706.15,43767.45,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59618.7,28155.6,30471.6,51880.2,52262.4,21109.5,41704.2,43761.3,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59618.55,28156.35,30471.75,51877.8,52261.2,20941.05,41703.3,43759.2,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59618.4,28156.8,30471.9,51875.4,52260,20887.35,41702.7,43757.1,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59618.25,28157.4,30472.2,51873.15,52258.95,20758.2,41701.95,43755,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59618.1,28158.6,30472.65,51868.35,52256.85,20507.25,41700.6,43750.8,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.95,28159.05,30472.8,51866.1,52255.65,20758.05,41700,43748.7,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.8,28159.65,30472.95,51863.7,52254.6,21116.1,41699.25,43746.6,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.65,28160.1,30473.25,51861.3,52253.55,20981.4,41698.5,43744.5,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.5,28160.85,30473.4,51858.9,52252.35,22724.85,41697.75,43742.4,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.35,28161.3,30473.7,51856.5,52251.15,20940.6,41697.15,43740.3,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.2,28161.9,30473.85,51854.25,52250.1,22056.3,41696.4,43738.2,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59617.05,28162.5,30474,51851.7,52249.05,21405.9,41695.8,43736.1,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616.75,28163.55,30474.45,51847.05,52246.65,21113.7,41694.3,43732.05,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616.6,28164.15,30474.75,51844.65,52245.75,22447.8,41693.7,43729.8,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616.45,28164.75,30474.9,51842.25,52244.55,21536.25,41692.95,43727.85,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616.3,28165.35,30475.05,51839.85,52243.5,21121.8,41692.2,43725.6,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616.15,28166.4,30475.5,51835.2,52241.25,21820.8,41690.85,43721.55,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59616,28166.85,30475.8,51832.8,52240.05,22606.8,41690.1,43719.45,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.85,28167.45,30475.95,51830.4,52239,21934.95,41689.5,43717.35,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.7,28168.05,30476.1,51828.15,52237.95,20707.5,41688.75,43715.25,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.55,28168.65,30476.4,51825.75,52236.75,22677.9,41688,43713.15,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.4,28169.25,30476.55,51823.35,52235.55,22538.25,41687.4,43711.2,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.25,28169.7,30476.85,51820.95,52234.5,21094.95,41686.65,43708.95,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59615.1,28170.3,30477,51818.55,52233.45,21063.75,41685.9,43706.85,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59614.8,28171.35,30477.3,51813.9,52231.2,21263.55,41684.55,43702.65,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59614.65,28171.95,30477.6,51811.35,52230.15,22651.35,41683.8,43700.55,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59614.5,28172.4,30477.9,51809.1,52228.95,22762.5,41683.2,43698.45,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59614.35,28173.15,30478.05,51806.7,52227.9,21447.6,41682.45,43696.5,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59614.2,28173.75,30478.2,51804.3,52226.7,20887.5,41681.85,43694.25,-79,-51,-49,-75,-69,-34,-56,-61
33,8.44,14.53,59563.95,28375.5,30553.95,50947.95,51816.45,20862.3,41430,42939.45,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59563.8,28376.25,30554.25,50945.55,51390.15,20862.3,41429.25,42937.35,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59563.65,28376.7,30554.4,50943.15,50956.35,20862.15,41428.65,42935.25,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59563.5,28377.3,30554.7,50940.75,52647.6,20862.15,41427.9,42933.3,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59563.35,28377.9,30554.85,50938.5,51905.4,20862,41427.3,42931.2,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59563.05,28378.95,30555.3,50933.7,50896.65,20861.85,41425.8,42927,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59562.75,28380,30555.75,50928.9,52328.25,20861.7,41424.45,42922.8,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59562.6,28380.6,30555.9,50926.65,52380,20861.7,41423.7,42920.7,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59562.45,28381.2,30556.2,50924.25,53602.05,20861.55,41423.1,42918.6,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59562.3,28382.25,30556.5,50919.45,52719.9,20861.55,41421.6,42914.4,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59562.15,28382.85,30556.65,50917.05,53464.65,20861.4,41421,42912.3,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59562,28383.3,30556.95,50914.65,51876.45,20861.4,41420.25,42910.2,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59561.7,28384.5,30557.4,50910,52747.05,20861.25,41418.9,42906,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59561.55,28385.1,30557.55,50907.6,54149.85,20861.1,41418.15,42903.9,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59561.4,28385.7,30557.7,50905.2,53017.2,20861.1,41417.4,42901.8,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59561.25,28386.3,30558,50902.95,52685.4,20860.95,41416.8,42899.85,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59560.95,28387.35,30558.45,50898.15,54122.1,20860.8,41415.3,42895.65,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59560.8,28387.8,30558.6,50895.75,52444.65,20860.8,41414.7,42893.55,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59560.65,28388.4,30558.75,50893.5,51734.1,20860.65,41414.1,42891.45,-79,-51,-49,-74,-70,-34,-56,-61
33,8.44,14.53,59560.5,28389,30559.05,50890.95,53071.05,20860.65,41413.35,42889.35,-79,-51,-49,-74,-69,-34,-56,-61
33,8.44,14.53,59560.2,28390.65,30559.65,50883.9,51673.8,20860.5,41411.25,42883.05,-79,-51,-49,-74,-69,-34,-56,-61
