relative time,X Position (meters),Y Position (meters),AP1 FTM,AP1 RSSI,AP2 FTM,AP2 RSSI,AP3 FTM,AP3 RSSI,AP4 FTM,AP4 RSSI,AP5 FTM,AP5 RSSI,AP6 FTM,AP6 RSSI,AP7 FTM,AP7 RSSI,AP8 FTM,AP8 RSSI
35.21,4.23,-0.3,298215,-65,359240,-69,175975,-57,320291,-81,240390,-55,285735,-62,312923,-74,114216,-40
35.22,4.23,-0.3,298205,-65,359237,-69,175975,-57,320292,-81,240397,-55,285736,-62,314082,-74,114228,-40
35.23,4.23,-0.3,298194,-65,359235,-69,175974,-57,320294,-81,240405,-55,285737,-62,310627,-73,114241,-40
35.24,4.23,-0.3,298184,-65,359232,-69,175974,-57,320295,-81,240413,-55,285738,-62,301242,-74,114253,-40
35.25,4.23,-0.3,298174,-65,359229,-69,175973,-57,320296,-81,240421,-56,285739,-62,297062,-74,114266,-40
35.27,4.23,-0.3,298154,-65,359224,-69,175973,-57,320299,-81,240436,-56,285740,-62,300742,-73,114290,-40
35.28,4.23,-0.3,298143,-65,359221,-69,175972,-57,320301,-81,240444,-56,285741,-62,300963,-74,114303,-40
35.29,4.23,-0.3,298133,-65,359218,-69,175972,-57,320302,-81,240453,-56,285742,-62,298625,-74,114315,-40
35.3,4.23,-0.3,298123,-65,359216,-69,175971,-57,320303,-81,240461,-56,285743,-62,298625,-74,114328,-40
35.31,4.23,-0.3,298113,-65,359213,-69,175971,-57,320305,-81,240468,-56,285744,-62,298625,-73,114341,-40
35.32,4.23,-0.3,298102,-65,359210,-69,175970,-57,320306,-81,240476,-56,285745,-62,297243,-73,114353,-40
35.33,4.23,-0.3,298092,-65,359208,-69,175970,-57,320308,-81,240483,-56,285746,-62,307095,-74,114365,-40
35.34,4.23,-0.3,298082,-65,359205,-69,175969,-57,320309,-81,240491,-56,285747,-62,310644,-73,114378,-40
35.35,4.23,-0.3,298072,-65,359202,-69,175969,-57,320310,-81,240499,-56,285748,-62,309353,-73,114391,-40
35.37,4.23,-0.3,298052,-65,359196,-69,175968,-57,320313,-81,240515,-56,285749,-62,305152,-74,114415,-40
35.38,4.23,-0.3,298042,-65,359193,-69,175968,-57,320314,-81,240523,-56,285750,-62,309308,-74,114428,-40
35.39,4.23,-0.3,298031,-65,359190,-69,175967,-57,320316,-81,240531,-56,285752,-62,313503,-73,114441,-40
35.4,4.23,-0.3,298021,-65,359188,-69,175966,-57,320317,-81,240539,-56,285753,-62,303563,-73,114453,-40
35.42,4.23,-0.3,298000,-65,359182,-69,175966,-57,320320,-81,240554,-56,285754,-62,301750,-73,114478,-40
35.43,4.23,-0.3,297990,-65,359179,-69,175965,-57,320321,-81,240562,-56,285755,-62,301331,-73,114491,-40
35.44,4.23,-0.3,297980,-65,359177,-69,175965,-57,320322,-81,240569,-56,285756,-62,302491,-73,114503,-40
35.45,4.23,-0.3,297970,-65,359174,-69,175964,-57,320324,-81,240577,-56,285757,-62,312919,-73,114516,-40
35.47,4.23,-0.3,297949,-65,359168,-69,175963,-57,320327,-81,240594,-56,285759,-62,315624,-73,114540,-40
35.48,4.23,-0.3,297939,-65,359166,-69,175963,-57,320328,-81,240601,-56,285760,-62,306828,-73,114553,-40
35.49,4.23,-0.3,297929,-65,359163,-69,175962,-57,320330,-81,240609,-56,285761,-62,310894,-73,114565,-40
35.5,4.23,-0.3,297919,-65,359160,-69,175962,-57,320331,-81,240617,-56,285762,-62,313283,-73,114578,-40
35.52,4.23,-0.3,297898,-65,359155,-69,175961,-57,320334,-81,240633,-56,285763,-62,300714,-73,114603,-40
35.53,4.23,-0.3,297888,-65,359152,-69,175961,-57,320335,-81,240641,-56,285764,-62,302146,-74,114616,-40
35.54,4.23,-0.3,297878,-65,359149,-69,175960,-57,320336,-81,240648,-56,285765,-62,306138,-73,114628,-40
35.55,4.23,-0.3,297868,-65,359147,-69,175960,-57,320338,-81,240657,-56,285766,-62,315415,-73,114641,-40
35.57,4.23,-0.3,297848,-65,359141,-69,175958,-57,320340,-81,240672,-56,285768,-62,305573,-74,114666,-40
35.62,4.23,-0.3,297797,-65,359127,-69,175956,-57,320348,-81,240711,-56,285773,-62,317117,-73,114728,-40
35.63,4.23,-0.3,297786,-65,359125,-69,175956,-57,320349,-81,240719,-56,285774,-62,307420,-73,114741,-40
35.64,4.23,-0.3,297776,-65,359121,-69,175955,-57,320350,-81,240727,-56,285775,-62,312432,-73,114754,-40
35.65,4.23,-0.3,297766,-65,359118,-69,175955,-57,320352,-81,240735,-56,285776,-62,314910,-73,114766,-40
35.68,4.23,-0.3,297735,-65,359110,-69,175954,-57,320356,-81,240759,-56,285778,-62,303507,-73,114803,-40
35.69,4.23,-0.3,297725,-65,359107,-69,175953,-57,320357,-81,240766,-56,285779,-62,301238,-73,114816,-40
35.7,4.23,-0.3,297715,-65,359105,-69,175953,-57,320358,-81,240774,-56,285780,-62,307232,-73,114829,-40
35.71,4.23,-0.3,297705,-65,359102,-69,175952,-57,320360,-81,240782,-56,285781,-62,317153,-73,114841,-39
35.72,4.23,-0.3,297695,-65,359099,-69,175952,-57,320361,-81,240790,-56,285782,-62,303276,-73,114854,-39
35.73,4.23,-0.3,297685,-65,359097,-69,175951,-57,320363,-81,240798,-56,285783,-62,301750,-73,114866,-39
35.74,4.23,-0.3,297675,-65,359094,-69,175951,-57,320364,-81,240805,-56,285784,-62,310171,-73,114878,-39
39.43,4.23,-0.3,293912,-65,358071,-69,175780,-57,320874,-81,243701,-56,286125,-62,316126,-73,119496,-39
39.44,4.23,-0.3,293902,-65,358068,-69,175780,-57,320876,-81,243709,-56,278887,-62,316131,-73,119509,-39
39.46,4.23,-0.3,293882,-65,358063,-69,175779,-57,320878,-81,243725,-56,272062,-62,316141,-73,119534,-39
39.47,4.23,-0.3,293871,-65,358061,-69,175779,-57,320879,-81,243732,-56,272062,-62,316146,-73,119546,-39
39.48,4.23,-0.3,293861,-65,358058,-69,175778,-57,320881,-81,243740,-56,272744,-62,316150,-73,119559,-39
39.49,4.23,-0.3,293851,-65,358055,-69,175778,-57,320882,-81,243748,-56,284503,-62,316156,-73,119571,-39
39.5,4.23,-0.3,293841,-65,358052,-69,175777,-57,320884,-81,243756,-56,272947,-62,316161,-73,119583,-39
39.52,4.23,-0.3,293821,-65,358046,-69,175776,-57,320887,-81,243772,-56,274461,-62,316171,-73,119609,-39
39.53,4.23,-0.3,293810,-65,358044,-69,175776,-57,320888,-81,243779,-56,281327,-62,316176,-73,119621,-39
39.54,4.23,-0.3,293801,-65,358041,-69,175775,-57,320889,-81,243787,-56,272015,-62,316181,-73,119633,-39
39.55,4.23,-0.3,293790,-65,358038,-69,175775,-57,320891,-81,243795,-56,270646,-62,316186,-73,119646,-39
39.56,4.23,-0.3,293780,-65,358035,-69,175774,-57,320893,-80,243803,-56,282552,-62,316192,-73,119659,-39
39.57,4.23,-0.3,293770,-65,358033,-69,175774,-57,320894,-80,243811,-56,275891,-62,316197,-73,119671,-39
39.58,4.23,-0.3,293760,-65,358030,-69,175773,-57,320895,-80,243819,-56,273090,-62,316201,-73,119684,-39
39.61,4.23,-0.3,293729,-65,358021,-69,175772,-57,320899,-80,243843,-56,272792,-62,316217,-73,119721,-39
39.62,4.23,-0.3,293719,-65,358019,-69,175772,-57,320900,-80,243851,-56,270823,-62,316222,-73,119733,-39
39.63,4.23,-0.3,293708,-65,358016,-69,175771,-57,320902,-80,243859,-56,274469,-62,316227,-73,119746,-39
39.64,4.23,-0.3,293699,-65,358013,-69,175771,-57,320903,-80,243866,-56,286076,-62,316232,-73,119758,-39
39.65,4.23,-0.3,293688,-65,358010,-69,175770,-57,320905,-80,243874,-56,284686,-62,316238,-73,119771,-39
39.66,4.23,-0.3,293678,-65,358007,-69,175770,-57,320906,-80,243882,-56,285872,-62,316242,-73,119784,-39
39.67,4.23,-0.3,293668,-65,358005,-69,175769,-57,320907,-80,243890,-56,276900,-62,316247,-73,119796,-39
39.68,4.23,-0.3,293658,-65,358002,-69,175769,-57,320909,-80,243897,-56,271733,-62,316253,-73,119809,-39
39.7,4.23,-0.3,293637,-65,357996,-69,175768,-57,320911,-80,243913,-56,270661,-63,316262,-73,119834,-39
39.71,4.23,-0.3,293627,-65,357994,-69,175767,-57,320913,-80,243921,-56,277766,-62,316267,-73,119846,-39
39.72,4.23,-0.3,293617,-65,357991,-69,175767,-57,320914,-80,243929,-56,282818,-62,316273,-73,119859,-39
39.74,4.23,-0.3,293596,-65,357985,-69,175766,-57,320917,-80,243945,-56,277404,-62,316283,-73,119884,-39
39.76,4.23,-0.3,293576,-65,357980,-69,175765,-57,320919,-80,243960,-56,273625,-62,316293,-73,119909,-39
39.77,4.23,-0.3,293566,-65,357977,-69,175765,-57,320921,-80,243968,-56,275467,-62,316298,-73,119921,-39
39.78,4.23,-0.3,293556,-65,357974,-69,175764,-57,320922,-80,243976,-56,280557,-62,316303,-73,119934,-39
39.79,4.23,-0.3,293546,-65,357972,-69,175764,-57,320924,-80,243984,-56,270528,-62,316308,-73,119946,-39
39.8,4.23,-0.3,293536,-65,357969,-69,175763,-57,320925,-80,243992,-56,271985,-62,316314,-73,119959,-39
39.81,4.23,-0.3,293525,-65,357966,-69,175763,-57,320927,-80,244000,-56,281764,-63,316319,-73,119972,-39
39.82,4.23,-0.3,293515,-65,357963,-69,175762,-57,320928,-80,244008,-56,274567,-62,316324,-73,119984,-39
39.83,4.23,-0.3,293504,-65,357960,-69,175762,-57,320929,-80,244016,-56,271482,-62,316329,-73,119997,-39
39.85,4.23,-0.3,293484,-65,357955,-69,175761,-57,320932,-80,244031,-56,272062,-62,316339,-73,120022,-39
